day,run_id,n_classes,class_size_cap,n_students,n_teachers,teacher_time_budget,alpha,forgetting,n_days,seed,teacher_skill_mean,teacher_skill_sd,inc_c0,inc_c_class,inc_c_B,base_loss,max_loss,agency_amp_min,agency_amp_max,beta_success,gamma_failure,success_eps,K_mean,K_p10,K_p50,K_p90,A_mean,A_p10,A_p50,A_p90,incidents_total,time_lost_mean
63,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9401516569210805,0.9169848694429222,0.9398645522983642,0.9616475206717477,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,19,0.07600000000000001
64,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9412056944117203,0.9186511326290412,0.9411575552764948,0.9617671265853773,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,26,0.10400000000000001
65,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9421448929532421,0.9199624743336144,0.9421158821448385,0.9621906995372773,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,29,0.11600000000000002
66,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9431219709706237,0.9214495330553382,0.9431887082187103,0.9626884631488358,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,23,0.09200000000000003
67,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9440012492575763,0.9230282931207615,0.9440496849364488,0.9632035435378004,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,27,0.108
68,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9449025172074856,0.9246627005746049,0.9448110904870433,0.9635798349540813,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,21,0.084
69,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9457465445429591,0.9262803975522023,0.9458966893081346,0.9639493557184597,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,23,0.09200000000000001
70,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.94653340717843,0.9271254795119518,0.9468719637450296,0.9643479068099836,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,23,0.092
71,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9473026096508925,0.9290587020372411,0.9474934695068131,0.9645566390490705,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,22,0.08800000000000001
72,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9480388880470433,0.9299605989623353,0.9483784089787717,0.964783563787296,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,21,0.084
73,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9486751240152524,0.9312834087489158,0.9494278774176164,0.9647955069193013,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,28,0.11200000000000002
74,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9491898662762058,0.9320606982217132,0.950195622321006,0.9648101230781169,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,35,0.14000000000000004
75,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9497367045617194,0.9326835406074917,0.9508201396701967,0.9651100412990758,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,30,0.12000000000000001
76,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9503609101436203,0.9341760199329898,0.9514782477560688,0.965384060039081,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,21,0.084
77,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9509221881574446,0.9353491658756947,0.9521683602775697,0.965483041231035,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,24,0.096
78,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9514203762829104,0.9359528347294804,0.9528608234830451,0.965895204106581,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,27,0.10800000000000003
79,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9519005265769591,0.9371433399226824,0.9533389594958113,0.96594517807719,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,27,0.10800000000000003
80,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9523293959779181,0.9378502536785007,0.9537706441576863,0.965971589621803,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,28,0.11200000000000002
81,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9527523196846431,0.9384937748359259,0.9539947620484692,0.9659838047069605,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,27,0.10800000000000001
82,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9531875416445672,0.9389986476145741,0.9542670907378061,0.9663631338613298,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,24,0.09600000000000002
83,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9536178371825571,0.9398660336561482,0.9548774329603915,0.9663997042477795,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,23,0.09200000000000001
84,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9540416711936964,0.9402317160005869,0.9553750009266836,0.9664873241725828,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,21,0.084
85,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9544504968841583,0.9410018384668013,0.9556812948991524,0.9666327059087347,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,22,0.08800000000000001
86,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9548397995977703,0.9418253012056921,0.9558986978590699,0.9668022092997518,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,22,0.08800000000000001
87,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9551938021614855,0.9418508704535818,0.9562411958497485,0.9667368477072299,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,22,0.08800000000000001
88,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.955550432118419,0.9427449672043532,0.9563522995698208,0.9670863902017837,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,20,0.08000000000000002
89,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9558269851062675,0.9431677016638145,0.9567497597875609,0.9672270664157787,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,26,0.10400000000000002
90,20,10,14,140,10,30.0,0.05,0.002,90,14013,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9560875541241147,0.9436847746870366,0.9569916451498983,0.9673005620439922,0.3315265383286891,0.0885953332412522,0.31348645215897397,0.6088398016402128,26,0.10400000000000001
1,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.45036784033407606,0.20790049786393772,0.4406895824974508,0.7278113252284496,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,30,0.12
2,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.4739916808442649,0.24573094188543682,0.46326944968083206,0.7388223601841342,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,25,0.1
3,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.4947765789079474,0.28027068510652775,0.48748755579955205,0.7481967491588567,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,42,0.168
4,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5154178667285215,0.31163684391627494,0.5080023775727052,0.7602939281742113,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,33,0.13200000000000003
5,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5360467494386963,0.3378090097787773,0.5271505339390996,0.7720433718555952,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,25,0.1
6,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5551622442597556,0.3594633945868915,0.5467978708231938,0.7830314279656027,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,33,0.132
7,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5730045808055594,0.3959153261862921,0.5662516530202104,0.7901435947396567,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,32,0.128
8,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5907773226459649,0.4201659789502297,0.5873856889143028,0.7974431924809695,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,26,0.10400000000000001
9,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6075950725419267,0.44591842204639753,0.6038480530168093,0.8055315498794421,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,29,0.11599999999999999
10,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6226397365785115,0.46606497983782524,0.6197065918855094,0.8125980688381125,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,39,0.15599999999999997
11,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6379469137164692,0.47981212850519983,0.6377312303006996,0.8159894526480863,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,27,0.10800000000000001
12,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6518864048564599,0.5000609414670943,0.6525882218433423,0.8215058752941469,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,38,0.152
13,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6658026841353187,0.5222030884712389,0.6674829039100317,0.8283696440311167,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,28,0.11200000000000002
14,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6787719315254515,0.5394039745110816,0.6796913598172456,0.8352834126708479,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,32,0.12800000000000003
15,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6915313989679164,0.5541714918495917,0.6937174582418297,0.8424458130584556,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,27,0.10800000000000001
16,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7029971460470039,0.5714966610485882,0.704557499700036,0.8474455895077815,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,37,0.148
17,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7141586836957824,0.587837710018476,0.7123341940345058,0.8533653161979329,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,34,0.13599999999999998
18,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7244301309595075,0.6023966999229958,0.7218747835616164,0.8588398098120047,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,40,0.16
19,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7349783406530722,0.6190280264936872,0.7324314889388743,0.8632186908620545,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,28,0.11200000000000002
20,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7443973953050506,0.6315130076168044,0.7426946111207098,0.8683278280474284,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,41,0.164
21,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7541792445566016,0.6474674021914282,0.7511690432720666,0.8727121245181848,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,23,0.092
22,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7632670945872843,0.6627638445330273,0.7588105800271322,0.8761310089701668,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,30,0.12
23,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7719122569852565,0.6741290449565432,0.7684907225280675,0.8803314746713836,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,29,0.11599999999999999
24,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.780029474674282,0.6850136018582771,0.7783842498519081,0.8838759238786518,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,33,0.13199999999999998
25,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7879789878732031,0.6943716072662096,0.7853179153858287,0.8869818910772365,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,27,0.10800000000000001
26,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7956910837628531,0.7059951258667179,0.7942238271431614,0.890189450048172,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,25,0.1
27,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8026728321232179,0.7168810571226221,0.8003756042308828,0.8938824455908367,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,34,0.136
28,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8094498297747151,0.7252766555128015,0.8064445230013304,0.8968526950502382,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,32,0.12800000000000003
29,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.815810519632578,0.7333277382803941,0.8128147121005098,0.9003781677380523,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,33,0.13199999999999998
30,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8219057370067688,0.7424101490577523,0.8191420328784732,0.9032312621990556,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,34,0.136
31,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8276457151823058,0.7505743685824564,0.8245638614279753,0.9052366529603632,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,36,0.144
32,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8334220891793098,0.7609456494391009,0.8303407510838814,0.9085672192334763,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,28,0.11200000000000002
33,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8389894126662435,0.7680417104151102,0.8360646884192278,0.9111169698272811,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,26,0.10400000000000001
34,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8441869510844825,0.7762850803378268,0.8421257038758887,0.913215748513779,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,32,0.12800000000000003
35,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8489404725988855,0.7823282660518885,0.8471313227737582,0.9148990863472081,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,37,0.148
36,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8535406402776612,0.7889901870862802,0.8517639067178957,0.9173275898593466,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,35,0.13999999999999999
37,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8582786999670662,0.7948189951798251,0.856363125910595,0.9196069679867857,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,24,0.096
38,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8626393094153167,0.8021474700956818,0.8616950965940391,0.9221410823164762,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,29,0.11599999999999999
39,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8669028786384103,0.8069050856061657,0.8665960079679587,0.9249355062078257,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,26,0.10400000000000001
40,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8707447465888187,0.8138172659288648,0.8705623710274557,0.9256165460656227,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,35,0.14
41,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8744559559693238,0.8183749679080643,0.8737669113882861,0.9265057124154876,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,32,0.128
42,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8781211824608516,0.8235949400508114,0.8773073670832368,0.9282831810316231,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,29,0.11600000000000002
43,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8813635640601509,0.829639603214441,0.8800760521975153,0.9298753580129917,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,37,0.148
44,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8846539207242559,0.8337830768307212,0.8838302908929364,0.9326546676881073,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,29,0.11600000000000002
45,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8877863674965475,0.8377294986886008,0.8879475898502028,0.933696524836769,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,28,0.11200000000000002
46,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8909328566518168,0.8428353751688715,0.890612967435635,0.9355136686960356,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,24,0.096
47,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8937183829002432,0.8477029913468888,0.8938727495726411,0.9365254531289287,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,33,0.132
48,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8965105495831496,0.8511474873910457,0.8970929807675581,0.9378518297742386,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,26,0.10400000000000001
49,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8989466397985563,0.8554275004565621,0.8998848731305705,0.9390805528042833,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,37,0.148
50,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9015891579678564,0.8603474736319876,0.9024941894568708,0.9401883962771708,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,22,0.088
51,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9040675747679057,0.8640352343528033,0.9057099580117596,0.9406589347256745,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,25,0.1
52,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9063444719952164,0.8685226027944672,0.9077765933998636,0.941564422825503,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,29,0.11599999999999999
53,21,10,16,160,10,30.0,0.05,0.002,90,16004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9083958289504789,0.8718778437155212,0.9098142461855996,0.9425588507735533,0.33637007682273473,0.09800744245767708,0.3323235125582962,0.5981858218103243,36,0.14400000000000002
